	0
dead	1
deadly	1
dear	1
dearest	1
death	3
death-struggle--was	1
deathless	1
debate	1
decency	1
decided	2
decision	2
decorative	1
deed	1
deep	1
deep-chested	1
deeper	1
defeat	1
defend	3
defying	1
degrees	1
deliberately	1
delicacy	2
delicate	1
delicious	1
deliciously	1
deliciousness	1
delight	6
delightfully	1
deliver	1
delivered	1
delivering	1
demanded	1
den	1
denied	1
deny	1
departed	1
department	4
depth	1
depths	2
der	53
dere	1
descent	1
described	3
description	1
designed	1
desire	15
desires	2
despatched	1
destiny	1
destroy	1
destroyed	2
destruction	1
destructiveness	1
details	1
development	1
devotee	1
devotion	1
dew	1
diagonal	1
diatribe	2
did	45
didn't	4
die	2
died	1
different	1
differing	1
dignified	1
dignity	1
dilated	1
dim	2
dime	1
diminish	1
diminution	1
dimly	1
direction	1
directly	1
disability	1
disappeared	1
disappearing	1
disappointment	1
discovered	4
discovering	1
discovery	1
discussing	1
discussion	2
disgraceful	1
disgust	1
disliked	2
dismissed	2
displeased	1
disregarded	1
distance	1
distinctly	1
distortion	1
disturb	1
disturbed	1
divided	1
do	16
do,--and	1
doctor	2
doctors	1
does	3
doesn't	1
dog's	1
doin	1
doing	2
doll-face	1
dollar	4
dollar--vat	3
dollars	3
domestic	1
don't	20
done	5
door	4
door-keeper	1
dormant	1
double	2
doubly	1
doubt	2
doused	2
down	25
downward	3
dozen	2
dragging	1
draw	3
drawing	2
drawn	6
draws	2
dream	6
dreamed	5
dreams	1
dresden	1
dress	1
dressed	1
dressing-room	5
drew	9
drifted	1
drinking	1
driven	2
driving	1
drooping	2
drop	2
dropped	8
dropping	2
drove	4
dry	1
dub	1
duck	2
ducked	6
ducking	1
due	3
dusty	2
dye	1
dying	2
each	16
ear	3
earlier	1
early	1
earn	1
earned	3
ears	1
earth	2
ease	1
easily	2
easy	1
eat	8
ebbing	1
ecstatically	1
eddy	3
edge	1
edition	1
education	1
efery	2
eferytings	1
effect	2
effected	4
effects	1
effort	11
efforts	2
eh	7
eighteen	1
either	5
elbows	1
elected	1
electric	1
elements	1
elevating	1
elevator	4
eloquence	1
else	4
eluded	1
em	1
email	1
embarrassed	2
embarrassment	4
embrace	5
emerge	2
emphasizing	1
emptied	1
emptiness	1
empty	1
encouragingly	1
end	11
end-all	1
endeavor	1
ended	2
ending	2
ends	1
enemies	1
energy	1
engine-house	1
enmity	1
enormous	2
enough	1
entered	7
enthusiasm	1
entrance	2
enveloped	1
environment	2
equilibrium	1
eruption	1
escape	4
escaped	2
escort	1
escorted	1
especially	1
essayed	1
essence	1
even	13
evening	1
evenings	1
ever	13
every	9
everybody	3
everything	1
evident	1
exactly	1
exaggeration	1
examined	1
examining	1
exceeded	1
exceedingly	1
except	1
excess	2
excited	1
excuses	1
exercise	1
existence	4
expansion	1
experience	1
experienced	1
expert's	1
explained	1
explanation	1
explosively	1
express	2
expressed	4
expression	2
extended	1
exulted	1
eye	5
eyed	1
eyes	51
eyes--though	1
face	42
faced	2
faces	4
facing	1
facts	3
faded	1
fader	3
failed	1
faint	2
fainted	1
faintly	1
faintness	1
fair	2
fairly	2
fairness	1
faithlessness	1
fallen	2
falling	1
false	1
familiarly	1
fancied	1
fanned	1
far	8
fare	1
farther	1
fascinated	2
fashion	1
fast	2
fat	2
fatal	1
father	1
father's	1
fatherly	1
favored	1
favorite	3
fear	5
feared	1
features	2
feel	5
feeling	1
feelings	2
feels	1
feet	13
feinted	1
fell	11
fellow	4
fellow's	1
fellows	8
felt	26
female	1
feminine	1
ferocious	1
ferocity	2
few	4
fibre	1
fierce	6
fiercely	1
fiercer	1
fiercest	2
fiery	1
fifteenth	1
fifth	1
fifty	1
fight	18
fight--vit	1
fighter	2
fighter--the	1
fighters	2
fighting	8
fights	2
figure	1
filling	1
final	1
find	1
finding	1
finer	2
finger	1
fingers	4
finish	2
fire	2
firemen	1
firmly	1
first	11
fist	7
fists	1
fit	2
fitted	1
five	4
fix	1
fixed	2
flanked	1
flashing	1
flat-nosed	1
flavor	1
fled	2
fleeing	1
fleeting	2
fleming	7
fleming--who	1
flesh	2
flesh--the	1
flinging	1
flirt	1
flood	2
flooded	1
floor	8
floor--two	1
flow	1
flower	2
flowers	6
flushed	1
flutter	1
fluttering	1
fly	1
flying	1
foe	3
fog	1
folded	1
follow	2
followed	8
following	2
food	1
foot	6
footfalls	1
footing	1
for	118
forbore	1
force	5
forced	2
forearms	1
forebears	1
forefinger	1
foregone	1
forehead	2
foreign-looking	2
forever	1
forgiven	1
forgiveness	1
forgot	1
forgotten	1
form	5
formation	1
formidable	1
forth	6
forty	1
forward	7
fought	3
found	8
fountain	2
four	3
four--five--six	1
fourteen	1
fourth	1
fraction	2
fragile	1
fragments	2
frank-faced	1
frankly	1
frankness	1
frantically	1
free	7
freed	1
freedom	1
frenzied	1
fresh	1
fresh-colored	1
friend	1
friends	1
fright	1
frightened	6
fro	1
frolics	1
from	50
front	7
frosty	1
fruit	2
full	3
fully	1
fumes	1
funeral	1
funerals	1
funny	1
furiously	1
furnace	1
furnished	1
furniture	1
further	2
fury	2
futilely	1
future	2
gain	1
gallantly	1
gallantry	1
gambling	1
game	21
games	1
gargled	1
garment	1
garmented	2
gas-burners	1
gasping	4
gate	1
gathered	3
gave	5
gaze	6
gazing	1
generalization	1
generous	3
genevieve	60
genevieve's	5
genial	2
genial-faced	1
gentile	1
gentlemen	1
gently	2
gesticulating	1
gesture	1
get	15
get'm	1
gets	1
gettin	1
getting	3
gif	1
girl	14
girl's	3
girl--two	1
girl-cheeked	1
girls	6
give	5
given	3
giving	2
glad	1
glance	2
glanced	1
glances	2
glared	1
glass	5
glazing	1
glee	1
glimpse	1
glistening	1
glitter	3
gloriously	1
glory	1
glove	7
gloves	6
glow	1
glowing	2
gnarled	1
go	19
goal	1
god	1
god's	1
godlike	1
goin	3
going	3
gone	6
gong	10
good	21
good-by	1
good-looking	1
got	12
gott	1
grace	2
grappled	1
grasped	1
gravely	2
graveyard	1
gray	1
graze	1
grazed	1
great	8
greater	3
greatest	1
greatly	1
greatness	1
greeted	2
grew	2
grip	2
gripped	1
groaned	2
groans	2
groggy	1
grotesque	2
group	5
groups	1
growth	1
gruffly	1
grundy	2
grunted	2
guerdon	1
guide	4
guiltily	1
gum	1
gurgling	2
ha	3
ha!--goin	1
had	149
haf	5
hair	7
hair's-breadth	1
hair-covered	1
hair-growth	1
hairy	1
half	9
half-snarl	1
hall	5
haltingly	1
hand	18
hand-clappings	1
hand-clasp	1
handed	1
handing	1
handiwork	1
handled	1
hands	11
handsome	2
hansen	1
hansen's	4
happy	1
hard	5
hardly	1
harsher	1
harshest	1
haste	1
hastened	1
hastily	1
hate	1
hated	2
hatred	1
hauling	1
haunt	1
have	22
haven't	1
hazards	1
he	321
he'll	1
he's	10
head	24
headed	1
heads	4
healthy	2
hear	6
heard	13
heart	4
heart's	1
heart-companion	1
heat	1
heated	1
heavy	3
heavy-jawed	1
heel	2
heels	2
heinemann	1
held	13
hell	1
help	1
helped	3
helping	2
helpless	2
her	272
her--as	1
heralded	1
here	14
heredity	1
heroic	1
hers	13
herself	11
hidden	1
hiding	1
high	1
him	150
him--and	1
himself	25
himself--dat	1
himself--or	1
hint	2
hip	1
hip-cloth	1
his	305
hit	1
hog's	1
hold	4
holdin	1
holding	3
holies	1
holily	1
holiness	1
hollow	2
holy	2
home	5
honest	1
honor	2
hoofs	1
hook	3
hope	2
horrible	1
horribly	1
horror	2
horses	1
hospital	1
hot	2
hour	2
hours	1
house	15
house-renting	1
housekeeping	1
how	9
however	1
howling	1
human	2
humoredly	1
hundred	5
hunger	1
hurl	1
hurled	2
hurling	1
hurricane	1
hurried	1
hurry	1
hurt	14
hurts	1
husband	1
hussy	1
hysteria	1
hysterical	1
i	53
i'll	4
i'm	5
i've	3
i--i'd	1
ice-box	1
ice-cream	5
idea	3
if	9
ii	1
iii	1
ill-lighted	1
illusion	1
imagination	3
imagined	1
immediate	3
immediately	2
imminent	1
immobile	1
impact	1
impatient	1
impelled	2
imperativeness	1
implacable	1
impossible	1
impotency	1
impotent	1
impressively	1
impulses	1
impulsively	1
impulsiveness	1
in	246
inappreciable	1
inappreciation	1
inappropriate	1
inarticulate	2
incapable	1
incarnate	1
incidental	1
included	1
incumbent	1
indeed	1
indignation	1
individuals	1
indulgently	1
inert	1
inevitable	1
ingenuous	2
ingrains	2
inherent	1
innocently	1
inside	1
insistence	1
insistent	1
instant	7
instantly	2
instead	3
instinct	3
instinctive	1
instinctively	3
institution	1
instructed	1
insurgences	1
intangible	1
intelligence	1
intelligent	1
intense	1
intensely	1
intent	2
intention	1
interest	1
interested	3
intermissions	1
intimate	2
into	46
intolerable	1
invalid	1
inveigling	1
invention	1
inventor	1
inverted	2
involuntary	1
inward	1
iodoform	1
ire	1
irk	1
irony	1
irresistible	1
irresistibly	1
irritably	2
is	14
isn't	1
iss	10
it	161
it'll	3
it's	10
it--she	1
its	31
itself	7
iv	1
jammed	1
jaw	5
jaws	1
jerk	1
jewess	1
job	1
joe	118
joe's	21
joe,"--this	1
joe--girl-cheeked	1
joe?--but	1
john	3
joined	1
jolty	1
jones	2
jostling	1
joy	4
judgment	3
just	14
justification	1
k-vick	2
k-vicker	1
keep	7
keepin	1
keeping	5
kept	4
kidney	1
kidneys	1
kind	1
kindly	3
kinds	1
kiss	3
kissed	2
kitchen	1
knack	1
knee	2
knees	6
knelt	2
knew	37
knight	1
knobby	1
knock	2
knockdown	2
knocked	7
knocker	1
knockouts	1
knots	1
know	25
know--baths	1
know--this	1
knowing	1
knowledge	1
known	3
knows	2
lacked	1
lacking	1
ladies	1
lady	1
lady-love	1
laid	4
laid--of	1
lain	1
land	1
landed	2
large-muscled	1
largely	1
lash	1
lashed	3
last	13
later	3
latter	4
laughed	5
lay	3
layin	1
laying	1
lean	1
leaned	2
leaning	2
leap	3
least	1
leaves	1
led	2
left	16
leg	1
legs	4
lemon	1
less	8
let	2
let's	1
letting	1
level	1
liable	2
liddle	4
lif	1
life	18
lifelessness	1
lift	1
lifted	8
lifting	1
light	7
light-soled	1
lighted	2
lightly	2
lightning	1
lightning-like	1
lights	1
like	28
liked	1
likewise	1
limited	1
limits	1
limp	1
limply	1
line	3
lined	2
lines	1
linger	1
lingered	1
lip-caress	1
lips	15
listen	1
listened	2
listening	1
little	16
live	9
lived	1
living	7
local	1
locked	1
locks	2
loft	2
lonely	1
long	10
longer	1
look	10
looked	16
lookin	1
looking	1
loomed	1
loose	2
lord	1
lose	1
losing	1
loss	1
lost	2
lot	1
lots	1
lottie	8
louder	1
lovable	1
love	15
love's	1
love-light	1
love-thrill	1
love-words	1
loved	3
lover	8
lover's	2
loving	1
low	3
low-voiced	1
lowering	2
luck	1
lucky	4
ludicrous	1
lull	1
luminous	1
lungs	3
lurching	1
lure	2
lured	1
lurked	3
lustre	1
m	24
mad	1
made	16
madly	2
madman	1
maiden	1
maintain	1
make	9
makes	1
makin	1
making	4
male	2
malignant	1
man	36
man's	2
managed	1
manfully	1
manhood	1
mantled	1
many	4
marked	2
marred	1
married	3
marvellous	1
masculine	2
masculinity	3
mat	1
match	1
matched	1
mate	4
mated	1
maternal	4
mating	1
matrimony	1
matted	1
matter	5
maturing	1
may	2
maybe	1
me	17
meagre	1
mean	3
meaning	2
meant	1
meantime	1
measure	1
meat	3
meet	5
meeting	1
meetings	1
melted	2
men	26
men's	2
men--though	1
menace	1
menaces	1
menacing	2
mental	1
mere	5
merely	2
merit	1
met	5
mickey	1
mickey's	1
middle	4
midst	4
might	8
mightier	1
mild	3
mild-tempered	1
mind	9
mine	2
minor	1
minute	3
minutes	6
miracle	1
miserable	1
miss	1
missed	3
missing	1
mix	1
mocked	1
modesty	2
moistness	1
moment	20
moment's	1
momentary	1
moments	4
momentum	1
money	7
monopoly	1
monotonous--hopeless	1
moodily	1
moods	1
mop	1
morality	1
more	27
morning	2
most	3
mother	3
mother's	1
motherhood	1
mothering	1
motherliness	1
mothers	1
moulded	2
mournful	1
mouth	14
mouth-downward	1
move	1
moved	2
movement	1
moving	1
mr	7
mrs	9
much	9
mudder	4
multitude	1
multitudinous	1
mum	1
mumbled	1
muscle	2
muscles	6
mused	1
must	10
mustn't	1
muttered	2
mutual	1
my	6
myself	3
mysterious	1
mysteriously	1
mystery	1
nails	1
naked	4
nakedness	1
name	3
nameless	1
names	1
narrow	3
narrow-chested	1
natural	1
nature	6
near	2
near-by	1
nearest	1
nearly	2
neatness	1
nebulously	1
necessary	1
neck	2
need	4
needn't	1
nefer	1
neighbor	1
neighborhood	3
neighbourhood	3
neither	2
nest	2
nest-egg	1
never	32
nevertheless	1
new	5
newcomer	2
next	8
nice	1
niceties	1
night	4
nights	2
nimbly	1
nine	2
ninth	2
no	42
nobody	1
nobody'll	2
noise	2
none	4
nonplussed	1
nor	9
normal	1
nose	1
nostrils	2
not	79
not?--but	1
note	3
noted	2
nothin	1
nothing	12
nothing's	1
notice	3
noticed	7
notorious	1
now	17
number	2
o'neil	1
oakland	2
obediently	1
obeyed	2
object	1
obscured	1
observance	1
observe	1
obtruded	1
obviously	1
occasionally	1
occupied	1
of	466
off	11
offensive	1
offer	1
offered	2
offering	1
office-like	1
often	3
oh	10
old	1
old-time	1
on	127
once	8
one	51
one's	1
one-minute	1
only	32
only,"--here	1
onslaughts	2
open	2
open-mouthed	1
opened	1
openin	1
opening	3
operating	1
opinion	1
opponent	3
opponent's	3
opportunity	1
opposite	2
or	18
order	3
ordinance	1
original	2
orphan	1
ostensibly	1
other	22
other's	3
ought	1
out	52
outings	1
outside	1
outside,--somewhere	1
outstretched	3
outward	1
over	28
overcoat	3
overhead	1
overshadowing	1
overstepping	1
overwhelmed	1
overwhelming	1
overwork	1
overwrought	1
own	17
ox	1
oxygen	1
padded	1
pagan	1
pain	1
painful	1
painting	1
pair	2
pale	1
palms	1
pang	2
panted	2
panting	1
pants	1
paper	1
papers	3
paraphernalia	1
parcels	1
park	1
part	6
parted	2
particular	1
parting	1
partly	2
partook	1
parts	1
party	1
passage	1
passed	5
passing	1
passion	2
passionate	1
passionless	1
past	3
pastime	1
patent	1
patient	1
patronage	1
pattern	1
patterns	1
patting	1
paused	2
pausing	1
pay	4
payment	2
peaches	2
peculiar	1
peculiarly	1
peep-hole	5
peering	1
pencils	1
penetrated	1
people	2
perceived	1
perceptibly	1
perfection	1
performed	1
perfunctory	1
perhaps	1
perpendicular	1
persecuted	1
persistent	1
person	1
personal	1
perspiration	1
perturbed	1
philanthropic	1
philosophy	1
physical	5
piano	1
pictured	1
pictures	1
pig	1
pink	1
pink-and-white-faced	1
pit	1
pitiful	2
pity	2
placed	2
placing	1
plainly	1
plastered	1
play	1
played	4
playing	1
pleaded	1
pleasant	1
please	3
pleasingness	2
pleasure	1
pleasured	1
pocket	2
pocket-book	1
pockets	1
point	2
pointed	1
pointing	1
points	1
police	2
policeman	1
policemen	2
ponderous	1
ponta	60
ponta's	26
portion	2
position	1
positive	1
possess	1
possessed	1
possession	1
possibly	1
pounding	2
pouring	1
power	4
pread	2
precedent	1
precious	1
precise	1
preeminently	1
prefigured	1
preliminary	1
preposterously	1
presence	2
presenting	1
presentment	2
pressed	3
pressure	3
prettily	1
prettiness	1
pretty	2
prevent	1
prevented	1
previous	2
prey	1
price	1
prick	1
pride	3
primordial	1
printed	1
pritchard	1
privacy	1
prize	2
prize-fighter	2
prize-fighters	2
prize-fighting	1
prize-fighting--difference	1
processes	1
proclaiming	1
profanation	1
profaned	1
progeny	1
programmes	1
projectile	1
prolonged	1
promise	2
promising	1
promptings	1
promptly	1
proper	3
proportions	1
prostrate	1
protecting	1
protectingly	1
proud	1
proudest	1
proudly	3
prudery	1
pulling	2
punch	9
punched	1
punches	2
punches,--a	1
punching	1
pungency	1
punished	1
punishment	1
purchase	1
pure	1
purge	1
purpose	1
purposes	1
purse	1
purse--for	1
purses--ten	1
pursuing	1
put	8
puts	1
putting	1
quarters	1
queried	2
quest	1
question	1
questioned	2
quick	9
quicker	1
quickly	5
quiet	3
quit	1
quite	4
race	2
racer	1
rage	1
raging	2
rain	1
rained	1
raised	2
rally	1
ran	3
rang	2
rapidly	2
raptures	1
rare	1
rarely	2
rash	1
rat	1
rather	1
reach	1
reached	3
reaches	1
ready	4
real	1
reality	1
realized	3
really	3
rear	1
reason	5
reasons	1
rebounding	1
receded	1
receive	3
received	4
receiving	2
recent	1
reception	1
recklessly	1
reckoned	1
recognized	2
recover	1
recovered	1
recovering	1
recovery	1
recuperative	1
red	2
reduce	1
reeled	1
reeling	2
referee	22
referee's	1
reform	1
refusal	1
refused	2
regard	1
regular	1
regularity	1
relation	1
relax	1
relaxed	1
relaxing	1
relevant	1
relief	3
relieved	1
religious	1
relish	1
reluctant	1
remain	1
remained	3
remark	1
remember	1
remembered	1
remotely	1
removed	1
rent	2
rented	1
renunciation	1
repairing	1
repeated	3
repetition	1
replaced	1
replied	1
reply	1
reporters	3
repose	1
reposed	1
reproachfully	1
resembled	1
resented	2
reside	1
resisting	1
resolution	1
resolved	1
resounding	1
respect	3
respite	2
rest	9
rest--thought	1
rested	2
resting	3
restrained	1
reticence	1
retreat	1
retreating	1
returned	1
revealed	1
reverence	1
reverently	1
revivified	1
revolt	1
revolted	1
reward	1
right	21
right-hand	1
rights	2
ring	34
ringed	1
ringing	1
rise	2
risks	1
rival	3
roaring	1
robbed	1
robe	3
rocking	2
rolled	4
rolling	2
romance	1
room	7
rooms	1
ropes	18
rose	8
rough	2
roughly	1
roughness	2
round	12
rounds	3
rounds'll	1
roused	1
routing	1
row	3
rows	2
rub-downs	1
rudimentary	1
rumble	1
run	3
running	2
rush	2
rushed	3
rushes	2
rushing	1
sabbath	1
sacrilege	1
safe	1
safely	1
safety	5
said	27
sail-loft	1
sail-making	1
sake	3
sake,--and	1
sally	1
same	8
sanctity	1
sanity	1
sat	5
satin	1
satiny	1
satisfaction	1
satisfactory	1
satisfied	1
satisfy	2
saturday	2
saucer-eyes	1
savage	3
savagely	3
savagery	1
save	2
saved	4
saw	28
say	4
saying	5
scale	1
scarcely	4
scared	1
scene	1
school	1
score	1
scores	1
scornful	1
screamed	1
scrutiny	1
scuttled	1
scuttling	1
seat	2
seated	3
seats	2
second	11
seconds	29
secret	2
seduction	1
seductions	1
see	23
see--hum	1
seeing	3
seek	1
seem	2
seemed	18
seen	9
seized	1
self-consciousness	1
self-respect	1
self-respecting	1
selling	1
send	2
sending	4
sensation	1
sense	1
senses	1
sent	5
separate	1
serener	1
serenity	1
serious	1
served	1
set	1
seven	2
seven--eight--nine	1
several	9
sewed	1
shadow	1
shadowy	2
shaft	1
shake	1
shaken	1
shaking	1
shame	3
shape	1
share	1
shared	1
sharp	2
sharper	2
sharply	1
sharpness	1
shattered	1
she	293
she's	2
sheaths--crypts	1
sheer	2
sheerly	1
sheltered	2
sheltering	1
shielded	1
shining	1
shirt	1
shirt-sleeves	2
shocked	2
shoes	4
shook	1
shop	7
short	6
shot	1
should	10
shoulder	7
shoulders	7
shout	1
shouted	5
shouting	7
shove	1
shoved	3
show	1
show-case	1
showed	3
showering	1
showing	1
shown	1
shrank	3
shrill	1
shrilly	1
shrivel	1
shrivelled	2
shuddered	1
shunned	1
shut	1
shy	1
sick	1
sickening	1
side	11
side-stepped	1
side-whiskered	1
side-whiskers	1
sides	1
sidewalk	1
sideways	3
sigh	1
sighed	2
sight	6
sign	2
silence	1
silently	1
silver	1
silverstein	25
silverstein's	3
silverstein?'--to	1
silversteins	2
similar	1
simply	2
sin	9
sinful	2
siren	1
sister	3
sister's	1
sisters	5
sit	1
sitting	1
situations	1
six	8
sixth	1
size	1
skin	6
skirts	1
skull	1
slapping	1
sleeves	2
slid	1
slight	1
slightest	1
slightly	3
slipped	5
slope	1
slowly	5
small	3
smaller	1
smashed	3
smashing	1
smell	1
smile	1
smiled	5
smiles	1
smoke-laden	1
smoking	3
smooth	1
smoothness	1
smote	1
smouldering	1
snake	1
snakelike	1
snapped	1
sneer	1
snuggled	2
snuggling	2
so	31
so's	1
soaked	1
soap	2
sobbed	2
sobbing	2
social	2
soda	7
soft	4
softly	3
softness	1
softy	1
solaced	1
solemn,--"only	1
some	4
somebody	3
somehow	3
something	10
sometime	1
sometimes	1
somewhere	2
somnambulist	1
soon	1
sooner	1
sordidness	1
sore	1
sorrow	1
sort	2
soul	1
souls	1
sound	3
sounded	7
soundly	2
space	1
spark	1
spasmodic	1
speech	5
speech-expression	1
speechless	1
spend	1
spider	1
spirit	1
splash	1
splendid	1
split	2
spoke	3
sponge	1
sponged	2
spoon	1
sport	1
sport--little	1
sporty	1
spouse	1
spouse's	1
sprang	3
spraying	1
spread	1
spring	2
springing	2
squared	3
squatting	1
squeezed	1
squeezing	1
squirmed	2
stage	2
staggered	2
