	0
exempt	2
exercise	1
exertion	1
exists	1
expectation	1
expected	2
expecting	1
expend	1
expense	2
expenses	2
experience	2
explanation	2
exporting	1
express	2
extent	1
extraordinary	1
extreme	1
eye	2
eyes	28
f	13
face	17
faces	2
face—not	1
face—that	1
facility	1
fact	9
fact—for	1
faculties	1
fain	1
fainted	5
fair	3
fairbanks	2
fairy	2
fairyland	1
faithful	7
fall	4
fallen	4
falling	4
famous	1
fancy	2
far	10
far-off	1
farther	4
fast	19
faster	4
fastest	3
fast—a	1
fated	1
father	13
father’s	2
fatigued	1
fear	5
feared	1
fearful	1
feasting	1
feathers	4
feathers,—either	1
feats	1
federal	2
fee	8
feed	1
feel	7
feelings	1
fees	4
feet	7
fell	12
fellow	2
felt	13
fetch	1
fever	1
feverish	1
few	6
field	2
fierce	2
fierce-looking	1
fiercely	1
fiery	1
fifty	3
fight	9
fighting	8
fight—for	1
file	5
filed	1
files	2
filled	2
filling	1
financial	1
find	2
fine	4
finger	2
fingers	1
finish	2
finished	8
fire	7
fire-balloon—just	1
fire—she	1
firmly	2
first	11
fit	2
fitness	1
fitted	1
five	3
fix	1
flapping	1
flash	3
fleets	1
flew	11
flickering	1
flight	3
flights	1
fling	1
flitted	2
floated	1
flocked	1
flood	1
floor	13
flow	1
flower	2
flowing	1
flung	1
flushed	2
fly	4
flying	1
foamed	1
foes	1
folded	3
follow	3
followed	5
following	5
fond	3
food	1
food—eh	1
foolish	2
foot	8
footstep	1
for	318
forbidden	1
force	2
forced	1
forces	1
force—for	1
ford	4
foreground	1
foreign	1
foreseen	1
forest	3
foresters	1
forfeit	1
forgiven	1
forgot	1
forgotten	6
fork	1
form	9
format	4
formats	2
formed	2
forming	1
forth	11
fortnight	1
fortunate	1
forty	1
forty-seven	1
forward	8
fought	3
found	17
foundation	22
foundation's	3
founded	1
founder	1
four	2
fourth	2
foxgloves	1
frame	3
frantic	3
free	8
freely	4
french	1
fresh	4
friend	1
friends	1
fright	2
frightened	3
frightful	3
frogs	1
from	101
from—well	1
front	9
frowned	1
full	24
fuller	2
functions	1
funeral	1
funny	4
furiously	2
furled	1
furniture	1
further	4
fuss	1
future	3
gained	2
gallantly	1
gallop	6
galloped	4
galloping	1
game	1
garden	4
gates	2
gaul	1
gave	17
gay	2
gazed	2
gbnewby@pglaf.org	1
general	3
generally	2
generations	2
generously	2
gentle	2
gentleman	1
gentleman’s	1
gently	2
geography	1
get	39
getting	5
giant	19
gilded	1
girl	4
girls	1
give	14
given	7
giving	4
glad	7
gladly	1
glance	1
glare	1
glass	8
gleaming	1
glided	1
glimpse	1
glint	1
glistening	2
glittering	1
glorious	1
gloves	2
glow	1
gnomes—we	1
go	74
goals	1
god	1
goes	2
gog	4
going	36
gold	6
golden	10
golden-coloured	1
gone	13
gone—so	1
good	48
good-bye	3
good-day	5
good-morning	3
good-tempered	1
goodness	2
gorge	1
gorgeous	2
got	25
govern	1
governed	1
go—in	1
gracious	6
gracious!—but	1
gradually	13
grand	4
grant	1
granted	1
grass	3
grassy	1
gratefully	1
grave	3
gravely	4
gray	1
grazed	1
great	24
great-grandfather	1
greater	2
greatest	3
greatly	2
greece	1
green	2
gregory	2
grew	2
grief	5
grievance	1
grievances	1
groaned	1
groans	1
gross	1
ground	14
ground—i	1
group	2
groups	1
grow	1
growing	2
growled	3
growling	2
grown	2
grumble	1
guards	4
guess—but	1
gutenberg	31
gutenberg-tm	56
gutenberg-tm's	1
h	4
ha	5
habit	2
hacked	1
had	236
hadn’t	1
hair	11
half	8
half-past	1
half-sheet	1
hall	3
halted	1
hand	17
handed	1
handle	2
hands	3
handsome	9
handsomeness	1
hang	1
happen	4
happened	15
happened—for	1
happens	1
happily	1
happy	11
happy—for	1
hard	10
hardly	7
harm	2
harmless	1
hart	1
has	26
hast	2
haste	2
hat	2
haunches	2
have	119
haven’t	4
having	3
hazard	1
he	479
head	54
head-quarters	1
headache	1
heads	4
head—he	1
health	1
heap	3
hear	2
heard	24
hearing	1
heart	2
heartless	1
heaved	2
heavier	1
heavy	5
hedge	1
held	7
helm	1
helmet	4
helmet-top	1
helmets	1
help	17
helped	2
her	235
herald	1
heralds	6
here	20
herself	23
herself—for	1
her—but	2
her—in	1
hesitating	1
hesitation	1
he—he	1
he—well	1
he’ll	7
he’s	13
hid	1
hidden	1
hide	1
hide-and-seek	1
hideous	1
hiding	1
high	12
highness	1
hill	4
hills	3
him	188
himself	16
himself—for	1
him—and	1
him—for	2
him—he	3
him—how	1
him—so	1
him—why	1
hinder	1
his	224
hit	9
hitting	1
hoarse-tongued	1
hold	3
holder	4
holding	1
hole	2
holly	1
hollyhocks	1
home	4
hoofs	2
hope	4
hoped	2
hoping	1
horizon	1
horns	2
horrible	1
horrible-looking	1
horse	49
horseback	1
horseman	1
horsepond	2
horses	11
horse—for	1
horse—why	1
horse’s	4
hot	3
hounds	1
hound’s	1
hour	2
hours	2
hours—so	1
house	4
how	38
however	64
howl	1
http://www.gutenberg.org	1
http://www.pgdp.net	2
huddled	1
hueffer	4
huge	1
humble	1
humming	1
hunchback	3
hundred	5
hundreds	1
hung	2
hungry	2
hunt	1
hunter	2
hunters	1
huntsman	4
huntsmen	2
hurled	1
hurried	1
hurry	11
hurt	15
hypertext	1
i	375
idea	3
idea—by	1
identification	1
identify	1
if	157
ignoring	1
ill-natured	1
illness	1
illustration	6
illustrations	1
illustrator	1
images	2
imagination	1
imagine	6
imagine—for	1
immediate	3
immediately	10
immense	3
immoderate	1
impatient	1
implied	2
important	3
imposed	1
impossible	2
imprison	1
impulse	1
in	350
inaccurate	1
incidental	1
inciting	1
inclined	1
include	1
included	3
includes	1
including	8
incomplete	1
increasing	1
indeed	9
indefinitely	1
indemnify	1
indemnity	1
independent	1
india	38
india—for	1
indicate	1
indicating	1
indirect	1
indirectly	1
individual	4
inflict	1
influenza	2
information	10
infringement	1
inland	1
inquired	1
inquiries	2
insist	1
insisted	4
insolent—i	1
inspired	1
instances	1
instant	3
instantly	2
instead	1
insulted	2
insulting	1
intafernes	4
intellectual	2
intend	2
intended	4
intending	1
intention	1
interested	1
internal	1
international	1
internet	2
interpreted	1
interrupted	4
into	45
invalidity	1
invisible	1
invitation	2
invited	1
in—for	1
ireland	1
irs	1
is	130
islands	2
ismara	4
isn’t	1
is—i	1
it	355
its	37
itself	2
it—for	2
it—she	1
it—that	1
it’s	12
i—eh—i	1
i—i	2
i’ll	25
i’m	20
i’ve	8
jackanapes	1
join	4
joined	1
joking	1
journey	1
joy	7
joyful	3
joyfully	1
joyous	1
joy—which	1
juice	1
jumped	8
just	77
k	1
keep	22
keeping	5
kensington	1
kept	7
kicked	1
kicking	1
kill	7
killed	1
kills	1
kind	2
king	50
kingdom	13
kingdoms	1
king’s	2
kissed	3
kissing	1
kitchen	1
kneel	1
kneeling	1
knew	16
knight	93
knights	26
knights—no	1
knight—for	1
knight—have	1
knight’s	2
knives	1
knock	1
knocked	6
know	56
known	4
known—and	1
known—to	1
knows	3
know—that	1
know—there	1
k’s	1
labouring	1
ladies	3
ladies-in-waiting	10
lady	1
lag	1
laid	2
laissez	2
lake	1
lance	9
lances	1
land	6
lands	1
lane	1
language	1
lantern	1
large	10
larger	1
last	45
lastly	1
lasts	1
late	4
lateness	1
latest	1
lattice	1
laugh	1
laughed	10
laughing	4
laughter	1
law	10
laws	10
lay	10
laying	1
lazily	1
lead	1
leaf	1
league	1
leaned	2
leaning	2
leant	4
leapt	1
learn	1
least	4
leave	7
leaves	3
lecture	1
led	2
left	19
legal	2
legally	1
legs	1
less	5
lessons	1
lest	1
let	41
lets	1
let’s	1
level	2
liability	3
liable	1
library	3
licec	29
licec’s	1
license	15
licensed	1
lie	1
lieu	2
life	4
lifeguards	4
lifeguards—let	1
lifeless	1
lift	2
lifted	2
light	10
lighted	1
lighter	1
lightning	5
like	53
liked	9
likelihood	1
likely	1
like—the	1
limbs	1
limitation	3
limited	5
line	6
lined	1
lines	2
linked	1
links	3
listen	2
listeners	1
listening	2
lists	13
lit	6
literary	13
little	21
live	5
lived	1
livest	1
living	1
llc	1
located	7
locations	2
lock	1
london	30
lonely	5
long	23
longer	8
longer—till	1
longing	1
look	19
looked	33
looking	14
looking-glass	2
looks	1
loose	1
lord	34
lords	16
losing	1
loss	1
lost	3
lot	3
lots	1
loud	8
louder	5
loudest	1
loudly	4
loved	1
loving	1
low	7
lower	1
lowing	1
lump	1
lying	4
lynx—you	1
macaroni	1
mace	1
machine	1
mad	4
made	42
madox	6
magi	11
magic	5
magician	3
magicians	6
magician—that	1
magi—if	1
magog	5
maids	2
mailing	1
main	2
maintaining	1
majesty	92
majesty—but	2
majesty—for	1
majesty—i	1
majesty—that	1
majesty—you	1
majesty’s	4
majority	1
make	19
makes	1
making	4
man	18
man?—leave	1
manage	2
managed	4
managing	1
manner	4
manners	2
manor-gardens	1
many	16
man—for	1
march	2
marched	5
marching	2
mark	1
marked	2
market-place	2
marks	1
married	2
marry	15
marrying	2
marvellous	1
marvellous-looking	1
master	2
masters	1
master’s	1
match	2
matchless	1
matter	7
matters	3
maximum	1
may	37
mayn’t	1
me	84
meadow	1
meal	1
mean	9
means	6
meant	7
meantime	1
meanwhile	8
meat	1
medium	5
meet	2
melted	1
member	1
men	17
men-at-arms	2
mend	1
mention	1
merchantability	1
mercy	2
merrymineral	50
merrymineral—it	1
merrymineral—not	1
merrymineral’s	1
mesopotamia	1
message	3
messenger	1
met	5
method	1
methods	1
me—perhaps	1
me—ye	1
michael	1
middle	5
middle-aged	1
might	30
mighty	1
miles	4
mimicking	1
mind	9
mind—you	1
mine	3
mint	1
minutes	4
minx	2
misdeeds	1
misfortune	1
mission	4
mississippi	1
mistaken	1
mistakes	1
mistook	1
mistress	2
mixed	1
moaned	1
mode	1
modification	1
modified	1
moment	27
moments	1
money	3
monkey	1
month	1
moon	1
more	35
more—this	1
morning	22
morrow	1
mortified	1
most	21
mostly	2
mother	7
mount	1
mountains	2
mounted	2
mournful	1
mournfully	2
mouse	3
mouse-coloured	1
mouth	2
mouthing	1
move	10
movement	1
much	31
much—that	1
mumbled	1
mum—i	1
murder	3
murmured	1
music	1
must	41
mustn’t	2
muttered	1
my	76
myself	6
name	5
named	1
nasty	1
nation	1
natural	1
naturally	2
nature	2
naughty	1
nay	1
near	22
nearer	5
nearly	11
necessarily	1
necessary	3
neck	3
need	9
needn’t	2
negligence	1
neither	3
network	1
never	35
nevertheless	1
new	7
new-comer	1
newby	1
news	9
newsletter	1
next	12
nibbled	1
nice	1
nicer	1
nice—so	1
night	17
night-light	3
nights	1
night’s	1
nimble	1
nine	1
nineteen	1
nineteenth	1
ninety-nine	1
no	120
noble	1
nobles	2
nobody	2
nod	1
nodded	7
nodding	2
noise	7
noiselessly	2
non	1
none	4
nonplussed	1
nonproprietary	1
nor	6
north	1
nose	3
noses	1
not	265
note	1
noted	1
notes	1
nothing	18
notice	10
noticed	3
noticing	3
notifies	1
not—so	1
now	63
nowhere	1
nubia	1
number	3
numerous	1
nuts	1
o-o-o-h	1
o-o-ouch	1
oath	3
oath—isn’t	1
obey	3
obeyed	1
object	1
objected	1
objection	3
object—what	1
obliged	3
obsolete	1
obtain	3
obtaining	2
obvious	1
occupied	1
occupying	1
occur	1
odd	1
of	706
off	40
offended	1
offer	2
offered	1
offers	1
offer—but	1
office	2
official	3
off—for	1
off—the	1
off—‘you	1
often	1
of—and	1
oh	49
oh!’—for	1
old	33
old-fashioned	1
on	234
once	29
one	102
one--the	1
one—it’s	1
one’s	1
online	6
only	54
on—he	1
open	2
opened	5
opening	1
open—just	1
opinion	2
opodeldoc	1
opponent	1
opportunities	1
opportunity	2
opposite	2
oppress	1
or	123
orange	1
order	5
ordered	3
orders	7
ordinary	1
organized	1
original	1
originator	1
orphan	1
other	37
others	7
other’s	2
ought	6
our	9
ourselves?’——but	1
out	69
out-distanced	1
outdated	1
outrageous	1
outside	9
outskirts	1
outsped	1
outstripped	1
over	46
over-vigorous	1
overcame	1
overcome	1
overhead	2
overheard	1
overjoyed	2
overthrow	1
overthrown	1
overtook	1
overwhelming	1
owed	1
owl	151
owls	3
owl—do	1
owl—for	2
owl—it	1
owl—nevertheless	1
owl—promise	1
owl—though	1
owl—when	1
own	13
owner	5
owns	2
o’clock	1
p.m	1
padan-aram	1
page	13
pages	15
paid	6
pail	2
pailful	1
pains	1
pain—although	1
pair	2
palace	8
pale	2
pall	1
panoply	1
paper	8
paperwork	1
paragraph	11
paragraphs	3
pardon	8
parliament	2
part	13
particular	9
particularly	3
parties	1
partly	1
parts	3
party	1
pass	2
passages	1
passed	9
passing	2
passionately	2
past	6
path	6
patience	1
patiently	1
patted	1
pawed	1
pay	2
paying	2
payments	3
peace	1
peaceful	1
peacefully	1
peal	1
pealed	1
peculiar	2
pendred	1
penetrate	1
pensive	1
people	26
perched	6
perfect	2
perfectly	2
perform	3
performances	1
performed	1
performing	3
perhaps	16
periodic	1
permanent	1
permission	11
permitted	2
perplexed	1
person	9
person—although	1
persuade	1
persuaded	1
persuasive	1
pg	1
pglaf	1
phrase	4
physical	2
physician	3
physicians	1
piece	2
pieces	6
pieces!—not	1
pierced	1
pill	1
pillar	1
pillows	1
pious	2
piteous	1
pity	1
place	14
places	4
plain	5
plainly	1
plainly—but	1
plaintive	1
plans	1
plan—she	1
plaster	2
played	1
pleasant	3
pleasantly	2
please	12
pleased	4
plenty	4
pleurisy	1
plumes	1
plunging	1
pneumonia	1
po	1
pocket	2
pocket-handkerchief	3
point	2
point-blank	1
pole	1
police	4
policeman	7
polite	1
politely	1
ponies	1
ponies—for	1
pony	2
pool	1
poor	16
popfelwuski	1
popfelwuski’s	1
portly	1
position	1
positively	2
possessed	1
possession	1
possibility	1
possible	2
possibly	1
post	1
posted	4
postpone	1
posture	1
pour	2
poured	1
powder	2
power	12
powerful	4
powerless	1
practically	1
practising	2
prancing	1
precisely	1
prejudice	1
preparations	1
prepare	2
prepared	1
preparing	3
prescriptions	1
presence	4
present	3
presently	2
preserve	1
preserver	1
preservers	1
pressed	1
pressing	1
pretend	1
pretends	2
pretty	3
prevail	1
prevent	3
previous	1
pricked	2
prince	94
princes	2
princess	240
princesses	3
princess—for	1
princess—he	1
princess’s	15
prince—for	1
prince’s	1
principal	2
print	1
printed	3
prison	1
prisoner	3
private	1
prize	2
probably	1
problem	1
processing	1
procession	1
produce	1
produced	6
production	1
professor	1
profit	1
profits	1
profoundly	1
profusely	1
prohibition	1
project	88
prominently	2
promise	12
promised	6
promised—however	1
promoting	2
promotion	1
proofread	1
proofreading	2
property	2
proprietary	1
prospect	1
prospered	1
protect	6
protected	6
protecting	1
protector	1
prove	1
provide	7
provided	4
providing	4
provision	1
provisions	1
prudent	1
public	3
publishing	1
pulled	2
pulling	1
pulse	1
punctuation	1
punish	1
punished	4
punishment	2
punitive	1
purer	1
purpose	3
purposed	1
purse	1
push	1
pushed	1
put	20
putting	3
p’s	1
queen	12
queer	1
question	3
questioning	1
quick	2
quickly	6
quiet	14
quieted	1
quietly	8
quite	69
q’s	1
r	4
rabbit	1
race	1
radish	1
rage	3
railway	1
rain	2
raise	2
raised	7
ran	5
rang	6
rank	4
rapier	1
rash	1
rate	10
rather	29
rats	3
raven	1
rays	2
re-echoed	1
re-use	2
reach	1
reached	8
reaching	1
read	5
readable	2
reading	1
ready	4
reality	1
really	16
reasonable	1
reasons	1
reason—but	1
rebel	5
rebelled	2
rebellion	2
rebellious	1
receipt	2
receive	3
received	9
receiving	1
reckless	1
reclined	1
recognised	5
recovered	1
recovering	1
red	7
red-gold	1
red-roofed	1
redistribute	1
redistributing	2
redistribution	2
redress	1
refer	1
references	2
reflection	1
reflectively	1
refrain	1
refund	10
refuse	1
refused	3
refuses	4
regain	1
regiment	2
registered	2
regular	1
regularly	1
regulating	1
reign	4
reigned	2
rein	2
reinforcements	1
reins	1
rejoice	2
rejoicing	1
rejoicings	1
relapsed	1
release	1
relief	4
relish	2
reluctantly	1
remain	2
remained	10
remaining	1
remains	1
remark	1
remarkable	1
remarked	1
remedies	2
remember	5
remembered	4
remove	2
removed	2
renamed	1
renown	1
repaired	1
repeating	1
repent	1
replace	1
replacement	5
replied	5
reply	2
report	1
reported	1
reports	1
representations	1
reproach	1
request	2
requested	2
require	1
required	1
requirements	4
research	2
resist	1
resource	2
rest	21
rested	2
restores	1
restrictions	2
result	2
retained	1
retire	3
retired	2
retreat	1
return	4
returned	3
returning	2
returns	1
revenged	6
revenue	1
reward	5
rewarded	1
rheumatism	1
rich	2
rid	7
ride	3
rides	2
ridest	1
ridiculous	2
riding	3
riding-clothes	1
right	33
rights	2
rim	3
ringing	1
ripples	1
risen	1
riser	1
rising	3
risk	1
river	3
road	7
roar	3
roared	2
roars	1
robes	1
rocket	1
rocky	1
rode	10
rolling	2
rome	1
roof	2
room	37
rope	2
rose	4
