	0
opportunities	1
opportunity	1
or	78
organized	1
original	1
originator	1
other	16
others	1
ou	7
oui	1
our	4
out	1
outdated	1
outside	3
owed	1
owner	5
owns	2
p'tit	2
p'tits	6
page	8
pages	2
paid	6
paillasse	2
paille	5
pain	8
palais	1
palisse	4
panier	2
paper	1
paperwork	1
papier	2
par	21
paragraph	11
paragraphs	3
paraît	1
parents	4
paris	3
parquet	1
part	4
parti	8
particular	2
particularly	1
parts	2
party	1
pas	21
pass'nt	2
passant	3
passe	2
passent	1
passer	1
passirent	3
pastille	1
patapon	7
patte	4
patés	1
pay	2
payer	2
paying	2
payments	3
pays	4
pendant	1
penser	1
people	3
perdrix	2
perform	1
performances	1
performed	1
performing	3
periodic	1
permanent	1
permission	7
permitted	2
perroquets	4
person	4
personne	1
petit	33
petite	4
petites	1
petits	6
peu	3
peut	2
pg	1
pglaf	1
phrase	4
physical	2
pieds	1
pieterse	2
pique	2
pistolets	1
pitaphe	1
pivert	1
place	2
plaie	1
plain	2
plaines	1
plaisir	1
planta	1
plaît	1
plaît-il	1
please	3
pleure	2
pleurer	5
pleurez-vous	2
pleut	1
plon	2
plus	6
po	1
point	1
portait	5
porte	1
porter	2
possessed	1
possession	1
possibility	1
posted	4
pour	39
pourquoi	2
pourra	2
pourrait	1
pourtant	1
pourvu	1
pousa	1
pouse	1
poutres	2
poux	4
pr	1
practically	1
prend	3
prendraient	2
prendrais	1
prends	1
prepare	2
preserve	1
prevent	1
previous	1
principal	1
print	1
printed	2
pris	5
prix	1
problem	1
processing	1
produce	1
produced	5
production	1
professor	1
profit	1
profits	1
prohibition	1
project	88
prominently	2
promis	1
promoting	2
promotion	1
proofread	1
property	2
proprietary	1
protect	2
protected	5
protégera	1
prouv	1
provide	7
provided	4
providing	4
provision	1
provisions	1
prunelle	1
prête-les	1
prêtre	1
public	3
puis	6
puisqu'il	1
punitive	1
purpose	2
pÈr	2
pÊche	2
pâques	2
pâtés	2
pèr	2
père	3
pée	1
pêche	4
qu	1
qu'aux	1
qu'avez-vous	2
qu'ell	1
qu'elle	1
qu'en	1
qu'il	16
qu'ils	1
qu'on	1
qu'un	2
quand	12
quatre	1
que	24
quel	21
quell	3
quelqu'un	1
querelle	1
qui	26
quittez	2
quoique	1
raisin	1
raison	2
rappeler	1
rat	7
ratapataplan	4
rats	2
re-use	2
reaching	1
read	3
readable	2
reading	1
reasonable	1
receipt	2
receive	3
received	5
receiving	1
recevez	1
redistribute	1
redistributing	2
redistribution	2
references	2
refund	10
regarde	2
registered	2
regulating	1
release	1
releva	1
reliefs	1
remain	1
remaining	1
remarierais-tu	1
remedies	1
remercier	2
remettre	1
remit	2
remove	1
removed	2
remporta	1
renamed	1
rendez-m'y	2
renvoya	7
replace	1
replacement	5
reported	1
reports	1
representations	1
request	1
require	1
required	1
requirements	4
research	2
resserr	1
ressources	1
restrictions	2
retaillons	2
retire	1
retirerons	3
retraite	1
return	3
returns	1
revenant	5
revendrai	2
revenez	1
revenue	1
reviendra	5
revient	1
rien	9
right	4
ris	3
roi	32
romarin	3
rompre	2
ron	35
rond	2
rondes	1
ronds	3
roses	2
rossignol	3
rouillée	1
rousselle	22
royalties	2
royalty	3
rubans	1
rue	2
rules	2
rustique	1
régal	1
régiment	1
réjouir	1
répond	1
rôt	1
rôti	2
s	1
s'app'lait	1
s'embarquer	1
s'en	7
s'enfuit	1
s'il	3
s'occupent	1
s'ra	1
s'être	1
s/he	1
sa	17
sabre	4
saint	13
saison	2
sait	3
salle	1
salt	1
salut	5
saluées	1
same	1
samedi	1
sans	2
sant	2
satins	1
sauce	1
sauter	1
sautez	12
sauv	5
sauvages	1
savoir	1
savon	1
savoyarde	3
scattered	1
se	20
search	1
second	2
section	7
sections	1
secure	1
see	3
semelle	1
send	1
sending	1
sens-tu	1
sent	1
sentence	2
sera	1
sers	1
sert	1
servante	1
service	1
ses	12
set	8
seules	1
seuls	1
several	1
shall	2
share	1
shared	1
sharing	1
should	2
si	23
site	4
sitôt	2
six	2
small	2
so	1
soeurs	1
soin	1
soir	5
solicit	2
solicitation	1
some	1
somm	1
somm's	1
son	37
songez	1
sont	5
sont-ils	2
sort	1
sou	2
souffler	3
souhaiter	2
souliers	1
soumise	1
souris	2
sous	4
soutenir	1
souvent	1
special	1
specific	1
specified	2
spread	1
staff	1
start	3
state	5
state's	1
statements	1
states	19
status	4
stored	1
strict	1
subject	1
subscribe	1
such	6
suis	3
suit	1
support	4
sur	28
surprendre	1
survive	1
suzon	5
swamp	1
synonymous	1
t	1
ta	1
table	1
taient	4
tais	1
tait	25
takes	1
tambour	1
tandis	1
tant	5
tantôt	1
tapis	1
tartine	3
tax	6
taxes	1
te	11
tendre	1
ter	34
terms	21
terre	4
testons	1
texts	1
than	2
that	15
the	186
there	2
these	3
they	3
things	2
this	51
those	1
through	2
throughout	1
thus	1
tiennent	2
tions	15
tir	1
tirer	1
titi	9
title	1
to	82
toffe	1
toi	2
toi-z-en	1
toison	4
tomba	3
tombe	2
tombi	2
tombée	4
ton	10
tondrais	2
tonton	22
tort	1
torticolis	1
toto	9
toujours	4
tour	3
tous	3
tout	14
tout's	1
toute	2
toutes	5
tra	20
trademark	11
trademark/copyright	1
train	1
traite	2
transcribe	1
transcription	1
travers	3
tre	1
treatment	1
tremp	7
trempe	1
trente	10
trinit	3
triste	1
trois	23
troisièm	3
troisième	1
trots	1
troubla	1
trouva	1
très	1
très-fort	3
très-longue	1
très-mal	1
tu	8
tuer	1
turlutututu	1
turquie	1
txt	1
types	1
typographie	2
tête	2
u.s	7
un	53
under	6
understand	1
une	11
unenforceability	1
uniform	1
united	15
unless	4
unlink	1
unprotected	1
uns	2
unsolicited	1
up	3
updated	1
upon	2
us	1
use	11
used	3
user	3
using	6
ut	1
va-t	4
va-t-a	2
va-t-en	2
vains	1
vais	2
valent	2
vanilla	2
variety	1
various	1
vaudrait	1
vendredi	1
venez	2
venons	1
vent	15
vente	1
ventre	2
venus	2
verdi	14
verdon	26
verras	2
vers	1
version	1
vertueuse	1
very	1
veux	2
victoires	2
vie	1
vieille	1
vieilles	1
viendrez	1
viens	1
vient	1
viewed	1
viewing	1
village	2
ville	5
vin	1
vint	8
violates	1
virus	1
visit	2
vit	3
vite	1
viv	1
vivier	2
void	1
voil	2
voila	1
voile	4
voir	7
voit	1
voix	1
voler	2
voleurs	1
volunteer	1
volunteers	6
vont	1
vos	10
vot	1
votre	16
voulait	1
vous	37
voyage	2
vrai	6
vraiment	9
vu	2
vécu	2
vérit	1
walks	1
warranties	3
warranty	2
was	4
way	2
ways	1
we	9
web	5
weckerlin	5
west	1
what	1
whatsoever	2
when	1
whenever	1
where	5
which	7
while	1
who	3
whom	1
wide	1
widest	2
widor	1
will	7
wish	1
with	48
within	4
without	8
word	1
work	45
works	32
world	2
writing	3
written	3
www.gutenberg.org	5
www.gutenberg.org/contact	1
www.gutenberg.org/donate	2
www.gutenberg.org/license	1
y	24
years	1
yeux	2
you	73
you'll	2
your	9
z	6
z'assez	1
z'officiers	1
z'y	2
zip	1
zèle	1
