	0
alpine	3
already	14
alsatia	1
also	6
altar--at	1
altars	1
alternately	1
although	3
altogether	4
always	24
am	139
amateur	1
amaurosis--if	1
amazed	1
amazement	1
amazing	1
amazons	1
ambition	4
amend	1
america	7
american	3
amid	2
among	17
amount	3
amounted	1
amounts	2
amour	1
amphitheatre	1
amply	1
amuse	1
amused	1
amusement	1
amusements	1
amusing	3
an	143
ana	2
analysis	1
anatomy	1
anatomy--as	1
ancient	9
and	2037
and--but	1
andalucia	1
andalusian	1
anecdotes	1
anew	1
angel	8
angel!--are	1
angel.--it	1
angels	6
anger	1
angle	2
angles	1
angry	2
anguish	3
animal	3
animals	4
animate	1
animated	1
announced	1
announcing	1
annoyance	1
annoyed	5
annoys	1
anomaly	1
another	38
another--six	1
answer	21
answer--perhaps	1
answer--when	1
answered	4
answering	2
answers	2
anticipation	2
antinous	5
antipathy	1
anton	3
anxiety	5
anxiety.--"tell	1
anxious	8
anxiously	1
any	102
anyone	3
anything	31
anything--son	1
anywhere	3
apart	3
apology	1
appalling	1
apparently	1
apparition	1
appeal	2
appealing	1
appeals	1
appear	4
appearance	5
appearances	1
appeared	8
appears	1
appetizing	1
apple	1
apples	1
apply	2
appreciate	1
appreciating	1
appreciation	2
apprehension	1
approach	1
approached	1
approaching	2
appropriate	1
april	2
apt	4
aptitude	1
arch	1
architrave	1
are	354
arena	1
argue	1
argued	1
arguments	2
arid	1
arising	1
aristocratic	1
arithmetic	1
arm	5
arms	21
arose	2
around	4
arranged	3
arrangement	1
arranging	1
array	1
arrest	2
arrested	1
arrival	2
arrive	1
arrived	3
art	9
articles	1
artificial	1
artistic	4
arts	1
as	536
ascertained	1
ashy	1
asiatic	1
aside	3
ask	15
ask.--well	1
asked	29
asking	5
asks	4
asleep	6
aspasia	6
aspect	7
aspirations	2
aspired	1
assault	1
assent	1
assert	1
asserting	1
asserts	1
assigned	1
assistance	1
assistant	1
association	1
assumed	1
assumptions	1
assured	2
astonished	2
astonishingly	1
astonishment	10
astounded	2
astounding	1
astray	2
astride	1
asylums	3
at	367
ate	2
atmosphere	4
atmosphere.--my	1
atoms	1
atomy	1
atrophied	1
attach	1
attached	1
attack	1
attain	1
attempt	3
attempted	1
attempting	1
attempts	1
attend	1
attending	1
attention	7
attentive--why	1
attentively	1
attire	1
attitude	2
attitudes	2
attract	1
attracted	2
attractive	3
attribute	2
attributes	1
audible	2
aug	1
augsburg	1
august	1
augustus	2
austere	1
author	8
authority	1
authorized	6
authors	1
autumn	1
avail	3
avarice	1
aversion	3
avoiding	1
await	1
awake	4
awakened	1
aware	2
away	58
away--down	1
away--for	1
away--she	2
away--the	1
awful	4
awning	1
awry	1
axe	1
axle-trees	1
aye	6
azure	1
b	2
baby--but	1
babylonian	1
bacchantes	1
bachelors	1
back	25
backbone	1
background	3
backs	1
backward	1
backwards	1
bad	7
badly	1
bag	1
bagged	1
bah	1
baiae	1
balcony	5
ballads	1
balls	4
baltimore	1
bandage	9
bandaged	1
bandages	3
bankruptcy	1
banks	1
banquet	1
banquets	1
bantering	1
barber	1
barber's	2
barber.--he	1
barco	1
barco.--choto	1
bare	8
bare-headed	1
bared	1
barefoot	3
bargain	2
baring-gould	1
bark	1
barked	1
barking	3
barks	1
barren	1
barrili	3
barrows	1
bartolom	1
base	1
bashful	1
bashfulness	1
basin	8
basket	9
baskets	9
bass	1
basso	1
bathed	1
bats	2
be	326
be--a	1
be--however	1
be.--and	1
beads	2
beak	2
beam	1
beams	4
bear	9
bearing	1
beast	5
beasts	8
beat	1
beaten	2
beatific	1
beating	2
beatitude	1
beauties	5
beautiful	31
beautiful--i	2
beautiful--very	1
beautiful.--oh	1
beautifully	1
beautifully-contrasted	1
beauty	48
beauty--a	1
beauty--and	1
beauty--gifts	1
beauty--light	1
beauty.--and	1
became	9
because	22
because--because--what	1
because--once	1
become	15
becomes	1
bed	9
bedroom	2
beds	3
beech-tree	1
beeches	1
been	118
bees	1
befitting	2
before	54
before--a	1
beforehand	1
beg	1
began	30
beggar	2
beggars	2
begged	1
begging	1
begin	1
beginning	6
begun	3
behave	2
behaved	1
behaving	1
behavior	2
behind	8
being	34
being--and	1
being--for	1
beings	10
belgium	2
believe	30
believed	9
believers	1
believing	1
bell	18
belong	3
belonged	2
belonging	2
belongs	2
beloved	6
below	8
belts	2
bench	3
bend	1
bending	2
beneath	1
benefactress	3
beneficent	2
benefit	2
benevolence	1
benevolent	2
bent	7
bereft	2
beset	1
beside	2
besides	7
best	17
best--florentina	1
bestow	1
bestowed	4
bet	1
betray	4
betrayed	3
better	21
better--and	1
between	20
beverage	1
bewildered	4
bewildering	1
bewilderment	3
beyond	13
biceps	1
bid	3
bidden	1
big	9
bigger	1
bills--nay	1
binding	19
bird	4
bird-like	1
birdlike	3
birdlike/bird-like	1
birds	11
birth	6
birth--do	1
birth.--look	1
bistre	1
bit	6
biting	1
bitter	3
bitterest	2
bitterly	1
bitterness	1
black	19
blackberries	4
blackberries--and	1
blackbird	1
blackbird's	1
blackened	1
blackness	1
blame	1
blankets	3
blast	2
blatant	1
bleached	1
bleating	1
bleeding	1
bleeding.--i	1
blemish	1
blending	1
bless	7
blessed	6
blessing	4
blessings	4
blest	1
blew	1
blind	70
blinded	1
blindfold	1
blindly	2
blindness	3
blindness.--nay	1
blissful	1
block	2
blockhead	1
blockheads	1
blocks	3
blood	7
blood-soaked	1
bloomed	1
blooming	1
blossomed	1
blossoming	1
blossoms	1
blow	3
blowing	1
blows	3
blue	4
blunders	1
blush	1
blushes	1
blushing	1
boast	1
boasts	1
boca	1
bodice	1
bodies	4
bodily	1
body	12
boiler	1
boilers	2
bold	3
bolder	1
boldly	3
boldness	1
bond	3
bonds	1
bones	1
book	16
book."--_europa	1
books	6
bookstores	12
border	1
border-land	1
bordered	1
bordering	1
bore	3
bored	1
born	19
borne	1
bosom	5
boston	1
botanist	1
both	14
bottom	15
bottomless	1
bough	1
boughs	2
bought	5
bound	5
boundary	3
bowels	5
bowl	1
boxing	1
boy	41
boy's	1
braces	1
braggart	1
brain	15
brain--would	1
brains	1
brake	1
bramble	3
brambles	7
branch	1
branches	7
brass	1
brat	1
brave	4
brave--none	1
bravely	1
brawny	1
bread	11
breadth	1
break	4
breakers	1
breakfast	2
breaking	2
breast	6
breath	10
breathe	1
breathed	1
breathes	1
breathing	4
breeches--in	1
breeding	1
breeze	2
breisach	1
briars	1
brick-colored	1
bridge	1
brief	2
bright	13
brilliant	6
brilliantly	1
brim	2
bring	9
bringing	2
brings	1
brisk	3
bristling	1
broad	3
broad-brimmed	1
broad-shouldered	1
broadest	1
broke	3
broken	13
brooding	1
broods	1
brook--is	1
brother	40
brother's	4
brother--the	1
brothers	3
brought	19
brow	3
brown	5
brows	1
brushed	1
brushwood	3
brutalizing	2
brute	1
brutes	3
bubbling	1
bud	1
budge	1
buds	1
build	1
building	1
buildings	3
built	2
buli	1
bulky	1
bull-fight	1
bull-fighters	1
bull-fights	3
bunch	1
bundle	3
burden	3
burgomaster's	1
buried	5
buried--convulsing	1
burlesque	1
burlesques	1
burn	3
burned	1
burning	3
burns	1
burr.'--this	1
burst	4
bursting	2
burthen	1
burthened	1
burumbum	2
bury	3
bush	4
business	1
busy	3
but	326
butterflies	4
butterfly	3
button-hole	1
buxom	1
buy	10
buying	1
buzzing	1
by	351
by-standers	1
bye-and-by	1
caballero	1
cabin	1
cadence	1
cage	2
cake	1
calamine	1
calcareous	2
calculating	1
calculation	1
calderon's	1
caldron	1
calf	1
calico	1
call	12
calle	1
called	24
called--a	1
calling	5
calm	9
calmer	2
calmly	1
came	42
camp	5
can	141
can--and	1
canela	3
canela's	2
canela--a	1
canine	1
cannot	99
cannot--i	1
cantábria	2
cap	3
capable	4
capacities	1
capacity	1
capers	1
capital--a	1
caprices	1
capricious	1
captivate	1
captivated	1
carboniferous	1
care	27
care.--no	1
cared	2
career	2
carefully	5
carefully--hold	1
cares	3
caress	1
caressed	1
caresses	2
cargo	1
caricatures	1
caring	2
carlos	1
carlos/cárlos	1
carried	11
carries	1
carry	11
carrying	3
cart	1
carts	1
carved	2
caryatides	1
case	9
cases	2
cast	7
casting	1
castles	1
casts	2
cat	5
cat--and	1
cataclysm	1
catalogue	1
cataract	3
cataracts	1
catastrophe	2
catastrophe."--_allgemeine	1
catastrophes	1
catch	3
cathedral	1
cathedrals	1
cats	4
cattle	2
caught	7
cause	8
caused	1
causes	4
cautiously	1
cavern	6
cavern--for	1
caverns	1
caves	1
cañas	1
cease	3
ceased	3
ceasing	3
celebrate	1
celebrated	1
celipe!--where	1
celipillo	1
celipin	34
celipin--look	1
celipin--when	1
celipinillo	1
cemetery	2
centenc's	1
centeno	10
centeno's	5
centenos	1
centenos--to	1
central	1
centre	1
cents	26
centuries	5
centuries--she	1
century	3
ceremony	2
certain	10
certainly	5
certainly--the	1
cervantes	1
chains	1
chair	1
chairs	1
chamber	2
champion	1
chance	1
change	4
changed	2
changes	1
changing	2
chant	1
chaos	2
chap	1
chapel."--_the	1
chapter	23
character	10
characteristic	3
characters	7
charge	1
charged	2
charitable	4
charity	9
charity--but	1
charity.--nor	1
charlatan	3
charm	7
charmed	3
charming	7
charms	3
chase	3
chasm	10
chastised	1
chattering	3
chatters	1
cheap	1
checked	1
cheeks	3
cheered	1
cheerful	1
cheers	1
chemical	1
chemistry	1
cherish	2
cherished	1
cherry	1
cherry-trees	1
cherubs--my	1
chest	2
chestnut	1
chewing	1
chiaroscuro	1
chief	1
chiefly	2
child	67
child's	7
child--how	1
child--i	1
child--left	1
child--or	1
child--read	1
child--what	1
child-woman	1
child.--come	1
child.--do	1
childhood	4
childish	1
childless	1
childlike	2
children	18
children--but	1
children--my	1
children--to	1
chimneys	4
chin	2
chipped	1
chisel	2
chocolate	7
chocolate!--nuts--and	1
chocolate-brown	1
choice	1
choice.--but	1
choir	1
choked	2
chokes	1
choose	4
choristers	1
choroid	1
chorus	1
chose	1
chosen	1
choto	29
choto--unlike	1
christian	9
christopher	1
church	2
churchman	1
cigar	5
cigar.--"there	1
cigars	1
circle	1
circles	2
circling	1
circumference	1
circumstance	2
circumstances	3
cities	1
city	4
civility	1
civilization	4
civilization--yes	1
civilized	1
clad	1
claim	2
clamor	1
clapping	2
clara	16
clasp	3
clasped	2
clasping	1
class	3
classes	2
classification	1
classify	1
clatter	1
clattering	1
claudius	5
clause	1
clauses	1
clay	4
cleaning	1
clear	12
cleared	1
clearly	2
clearness	1
clefts	2
clenching	1
clever	11
cleverer	1
cleverly-narrated	1
cleverness	1
climate	2
climbed	3
climbing	3
climbs	1
cling	1
clinging	1
clipped	1
cloak	6
clog	1
cloister	3
close	23
closed	4
closely	6
closer	1
closing	1
cloth	19
clothe	2
clothes	14
cloud	3
clouds	5
clouds--but	1
clouds--these	1
clump	2
clumps	2
clumsy	1
clutched	1
clutches	1
clutching	1
coach	1
coal	3
coarse	1
coarseness	1
coat	4
coaxing	3
cock-fights	1
cocks	1
coddling	1
coffee-pot	1
coffee-pots	1
cofreros	1
cognizance	1
cognizant	1
cogs	1
cohesion	1
coin	7
coincidence	1
cold	10
collapse	1
collect	1
collected	3
collecting	1
collection	1
collision	1
colonel	1
color	6
color--above	1
color--of	1
colored	2
coloring	5
colorless--asleep	1
colors	6
colossal	2
columbus	4
columns	2
comb	1
combination	1
combinations	1
combined	3
combines	1
come	93
come--it	1
come--quickly	1
come--the	1
comedietta	1
comes	12
comfort	11
comfortable	6
comforted	1
coming	20
command	2
commandment	2
commendable	1
commentaries	1
commission	1
committed	1
committing	1
commodious	1
common	5
commonest	1
commonly	2
commonplace	1
commonwealth	1
communicate	1
communication	1
communion	2
companion	10
companion's	5
company	3
compare	3
compared	3
comparing	2
comparison	2
comparisons	2
compassion	3
compel	1
compelled	1
compensate	1
complained	1
complaining	1
complete	6
completely	2
complexion	1
compliment	1
composed	3
composure	1
compound	6
compounded	1
comprehend	2
comprehends	1
comprehension	4
comrade	2
comradeship	1
conceal	2
conceivable	1
conceive	2
conceived	3
conceiving	1
concentrated	2
conception	3
concerned	5
conclude	1
condemn	1
condemned	1
condescending	1
condition	6
conditions	1
conduce	1
conducted	1
conduit	2
conduits	1
conference	1
confess	2
confessed	1
confessing	1
confessor	2
confide	1
confidence	2
confined	2
conflict	2
confounded	4
confront	1
confused	2
confusion	7
confusion--with	1
congenital	2
congested	1
congratulate	1
congress	2
connecting	2
connection	2
conquered	1
conscience	6
conscientiously	1
consciousness	2
consented	1
consequence	1
considerable	2
consideration	2
consideration--no	1
consideration--so	1
considered	2
considering	2
consist	2
consisted	7
consolations	1
console	2
consoled	1
conspicuous	3
constant	4
constantly	4
constitute	1
constitution	2
constrained	1
constructed	1
construction	2
consulted	1
consummate	1
contact	2
contagion	1
containing	3
contains	4
contemplate--wretches	1
contemplation	2
contempt	1
contemptuous	1
content	1
contents	1
continent	1
continued	1
contractile	1
contradict	3
contradicted	1
contralto	1
contrary	6
contrary--perpetually	1
contrast	1
contributed	2
contrived	2
control	1
convenience	1
conventional	1
conversation	2
convey	1
conviction	3
convince	1
convincing	1
convulsions	1
convulsive	1
cook	1
cool	1
coolly	1
copious	1
copper	3
coppers	2
copse	3
coral	1
cornea	1
corner	7
corners	2
corpse	2
corpses	1
corrected	3
correcting	1
corresponding	1
corridor	1
corruption	1
cortés	1
cost	4
costume	1
cotton	1
cottons	1
couches	1
could	130
council	1
council--rarely	1
counsel	2
count	3
countenance	3
counting	3
counting-house	1
country	15
country--a	1
country-side	1
country.'--'the	1
couple	3
courage	6
course	11
court	1
court-yard	3
courted	1
courtesy	1
courtships	1
cousin	30
cousin's	4
cousin--for	1
cover	15
covered	8
covering	2
coverings--a	1
covers	5
covetous	1
cow	1
cowardly	1
cows	5
crack	1
cracked	1
crag	1
cram	2
crater	4
craven	2
crawled	1
crawling	2
crazy	3
creaked	1
creaking	1
create	1
created	5
creating	3
creation	6
creations	1
creator	1
creature	25
creatures	9
credit	1
creep	1
creepers	1
creeping	1
crept	1
crept.--do	1
cretácea	1
crib	1
cried	40
cries	1
crime	3
crimes	1
crimson	2
crippled	2
crisply	1
critic	1
critical	1
criticised	1
criticisms	1
critics	1
croaking	1
crooked	1
crop	1
cross	6
cross--and	1
crossed	3
crosses	1
crossing	6
crossly	1
crowd	2
crowded	1
crowds	1
crowed	1
crown	1
crowned	2
crowning	4
crucified	1
crucifixion	1
cruelty	1
crumbling	1
crushed	1
crushes	1
cruz	1
cry	9
crying	8
crying.--something	1
crystal	1
crystal--now	1
crystalline	2
crystallization	2
crystallized	1
crystallizing	1
crystals	2
cuarto	2
cubitalis	1
cuddle	1
culminated	1
cultivate	1
cultivated	6
cultivating	1
cultivation	1
culture	1
culture--and	1
cup	4
cups	1
cure	4
cured	2
cures.--he	1
curiosity	3
curious	5
curled	1
curling	1
current	2
curses	1
curtail	1
curve	2
curved	1
custom	2
customs	2
cut	9
cutting	4
cuttings	1
cylinders	2
cylindrical	1
cárlos	37
cárlos--and	1
d----d	1
daily	3
dainties	1
damaged	1
dame	3
damp	4
dampest	1
damsel	3
dance	3
danced	1
dancing	4
danger	2
dangerous	1
dangers	1
dare	1
dared	4
daring	2
dark	19
darkened	2
darker	1
darkest	1
darkly-painted	1
darkness	18
darling	5
darling--nor	1
dash	1
date	1
daughter	14
daughter's	1
daughter.--well	1
dawn	1
dawned	4
day	62
day's	2
day--and	1
day--he	1
day--i	1
day--we	2
day--when	1
day-break	1
day.--why	1
daylight	2
daylight--i	1
days	25
days--and	1
daytime	1
dazzling	1
de	20
dead	23
deal	10
deals	1
dear	29
dear.--you	1
dearest	3
dearly	11
dearly--i	1
dearly--very	1
death	18
death-blow	1
death.--how	1
debased	2
debasing	1
dec	2
decent	1
decently	2
deceptive	2
decide	3
decided	1
decidedly	1
decides	2
decipher	1
decision	3
decked	1
declaim	1
declaimed	1
declared	2
declares	1
decomposed	1
decorated	2
deed	3
deeming	1
deep	10
deeper	2
deepest	6
deeply	4
deeply--did	1
defect	1
defective	2
deficiency	1
defied	1
definite	2
deformed	1
defy	1
degenerate	1
degradation	2
degrading	1
degrees	3
dejection	1
delectable	1
delicacy	3
delicate	10
delicately	1
delicious	1
delight	9
delighted	5
delightful	11
delights	2
delineator	1
delinquency	1
delirious	2
delirium	2
delivered	1
deltoid	1
delusion	2
demi-god	1
demon	2
demoniacal	1
denied	4
densely	1
departed	1
departing	1
department	1
dependence	1
depends	1
depict	1
deplorably	1
depopulated	1
deportment	1
deposed	1
depositing	1
deposits	1
deprive	3
deprived	3
deprived--you	1
depth	3
depths	3
deputies	1
deputy	1
derived	1
described	3
describing	1
descried	1
description	4
description."--_saturday	1
descriptions	3
descriptive	1
desert	4
deserted	1
deserts--in	1
deserve	3
deserved	1
deserves	3
deserving	1
design	1
desire	2
desires	1
desolation	1
despair	5
desperate	2
desperately	2
desperation--and	1
despotism	1
destination	1
destined	1
destitute	4
destitution	1
destroyer	1
detail	3
details	4
detained	1
detaining	2
detect	1
detecting	1
determination	4
determined	2
detest	1
detestable	1
deuce	1
develop	1
developed	2
device	1
devices	3
devil	5
devil's	2
devising	2
devoid	1
devote	1
devoted	6
devotedly	1
devoting	2
devotion	7
devoured	1
devoutly	1
dew	2
dexterous	1
diabolical	1
dialogue	3
diamond	1
diaz	2
diction	2
did	68
did.--but	1
didactic	1
didst	2
die	9
die!--do	1
die--like	1
died	10
difference	3
differences	1
different	10
differently	3
difficult	6
difficulties	2
difficulty	1
dig	1
digging	1
diggings	2
dignified	3
dignity	7
dignity--a	1
dilemma	1
diligent	1
diligently	1
dim	6
dime	1
dimensions	1
diminishing	2
diminishing-glass	1
dimly	1
dimpling	1
dine	1
dingiest	1
dingy	1
dining-room	1
dinner-time	1
dire	1
direct	3
direction	3
directly	1
directly.--but	1
directness	2
dirty	1
disagreeable	2
disappeared	4
disappointed	2
disappointment	2
discern	1
discharged	1
disconsolate	1
discontinue	1
discourse	1
discoursing	1
discover	3
discovered	7
discreet	1
discrimination	1
discrowned	1
discuss	1
discussing	2
discussion	2
discussions	2
disease	3
disgust	1
disgusted	2
dish	1
dishevelled	1
disinterested	1
dislike	2
disliked	2
dismal	2
dismay	1
dismayed	1
disorder	1
disparagement	1
dispense	1
display	2
displayed	2
displaying	3
displays	1
disposed	3
disposition	2
disputatious	1
distance	20
distance--a	1
distant	2
distinct	4
distinction	2
distinctly	1
distinguish	3
distinguished	5
distinguishing	1
distorted	1
distress	2
distressed	2
distressed--as	1
district	1
disturbed	2
diverted	1
divide	1
divided	2
divine	6
divine--are	1
divinity	3
do	230
do--but	1
do--for	1
do.--what	1
doctor	44
doctor's	4
doctor.--yes	1
doctors	2
does	33
dog	18
dog's	4
dogma	1
dogmas	1
dogs	5
doing	15
doing.--yes	1
doling	1
dollar	1
domain	4
domestic	1
dominions	1
domitia	1
domitian	2
don	89
don't	1
done	28
done.--of	1
donkey--fetching	1
doomed	1
door	10
door-ways	1
doors	2
dormant	1
dorotea	1
doses	1
doubly	1
doubt	15
doubtful	2
doubtfully	1
doubts	2
down	105
down--this	1
down-hill	1
downright	1
downwards	3
dozen	2
doña	4
drag	1
dragged	2
dragging	1
drama	1
dramatic	6
dramatist	2
dramatist."--_london	1
drank	2
drapery	1
drat	1
drat--drat	1
draught	1
draw	1
drawing	5
drawing-room	1
drawings	1
drawn	2
dread	2
dreadful	3
dreadfully	3
dream	2
dream--it	1
dream.--here	1
dreamed	5
dreaming	4
dreams	10
dress	15
dress--i	1
dressed	7
dressing	1
dressmaker	2
dressmakers	3
dressmaking	1
drew	3
driblet	1
drinking	2
drip	1
driven	2
driver--a	1
driving	1
drooped	2
drooping	2
drop	4
dropped	1
dropping	2
drowned	1
drowning	2
drum	1
drunk	2
dry	3
dryads	1
due	4
duet	1
dug	2
dull	5
dully	1
dulness	1
duly	2
dungeon	1
during	10
duros	7
dusk	1
dusky	1
dust	5
dutch	1
duties	2
duty	6
dwarf	1
dwelling	2
dwells	2
dwelt	1
dying	12
dürer--of	1
düreresque	1
each	22
eager	14
eagerly	6
ear	4
ear-rings	2
earliest	1
early	3
earn	4
earned	2
earnest	1
earnest--when	1
earning	3
earnings	1
ears	4
earth	36
earth--as	1
earth--fallen	1
earth.--this	1
earthly	1
earthquake	3
earths	1
ease	4
easier	1
easily	2
easy	7
easy--come	1
eat	6
eaten	1
eating	5
eats	1
eaves	1
ebbing	2
ebers	10
echoes	1
eckstein	3
eckstein's	1
ecstasy	1
ecstatic	1
eddies	1
eddy	1
edge	2
edition	8
educated	3
education	5
effect	6
effect,--yes	1
effects	1
effort	1
efforts	2
egg	1
egypt	1
egyptian	1
eighteen	2
either	10
el	2
elaborate	1
elastic	2
elbow	1
elbows	1
elder	1
elders	1
eldest	2
eleanor	1
electric	1
elegance	2
elegancies	1
elegant	1
elementary	2
elements	2
eleven	1
eleventh	2
elf-locks	2
eliane	4
eliot's	4
eloquence	4
eloquent	2
else	16
else--something	1
elsewhere	1
eluded	1
emancipation	1
embittered	1
embodied	1
embodiment	2
embrace	1
embroidering	1
emerged	1
emotion	2
emperor	4
emphasis	1
emphasized	1
emphatically	1
employed	3
employment	3
empty	1
enable	2
enabled	1
enables	1
encased	1
enchanted	2
enchanting	4
encircling	1
enclosed	1
encouraging	1
end	21
endearing	1
endearment	1
endearments	1
endeavored	2
ended	3
endless	1
endowed	3
ends	1
endure	1
enemy	1
energetically	1
energies	1
energy	3
enfolding	1
engage	1
engaging	1
engineer	7
engineer's	2
england	2
english	7
engraved	1
enjoy	4
enjoyed	5
enjoying	2
enlarged	2
enliven	1
ennobling	1
enormous	9
enormously	1
enough	27
enough--as	1
enough--for	1
enquire	2
enquired	1
enquiry	1
entangled	1
enter	4
entered	1
enterprise	3
enterprising	1
entertain	1
entertainments	1
enthusiasm	5
enthusiastic	3
entirely	5
entrance	3
entreaty	1
entrusted	1
envious	1
envy	2
epic	1
epigenesis	1
episode	1
epitaph	1
epitome	2
epitomized	1
equal	8
equally	5
equitable	1
era	1
erect	2
erected	2
ernestine	4
ernst	2
errand	2
errors	6
errors--may	1
erudition	1
es	1
escapade	1
escape	3
escaped	1
escorted	1
escutcheon	3
especially	1
essences	1
essential	1
essentially	1
establishment	3
esteem	2
estimable	1
estimate	2
estimating	1
estimation	2
etc	2
eternal	1
eternal--do	1
eternity	1
etymology	1
europe	3
european	2
eve--wide	1
even	56
evening	17
evening--it	1
evening--the	1
evenings	1
event	2
events	1
ever	46
everlasting	1
every	49
everybody	1
everything	29
everything--for	1
everywhere	2
evidence	1
evident	3
evidently	2
evil	4
evils	1
evolving	1
exactitude	1
exactly	9
exactly--and	1
exaggerate	3
examination	3
examine	1
examined	2
examining	1
example	4
examples	1
excavations	1
excellence	1
excellencies	1
excellent	2
except	2
excepted	1
excepting	3
exceptional	2
exceptionally	1
excessive	1
excessively	1
exchanging	1
excitable	1
excited	2
excitedly	2
excitement	1
excitement.--"but	1
excites	1
exclaimed	39
exclusiveness	1
execution	1
exemplary	2
exempt	1
exercise	6
exercises	1
exertion	2
exhausted	3
exigencies	1
exist	1
existed	2
existence	6
existence--and	1
existence--the	1
existing	1
exists	2
exit	1
expanded	1
expect	2
expectation	1
expecting	3
expedition	3
expeditions	1
experience	4
experienced	1
experiments	1
explain	9
explained	3
explains	3
explanation	2
exposure	1
express	4
expressed	4
expression	15
expressions	1
expressive	1
expressly	3
exquisite	1
exquisitely	1
extending	1
extent	1
exterior	1
external	2
extinct	1
extinction	1
extinguishing	1
extracted	3
extraordinary	4
extravagance	1
extravagant	4
extreme	1
extremely	3
extremity	1
exuberance	1
eyck--of	1
eye	17
eye-doctor	2
eyelids	1
eyes	111
eyes--not	1
eyes--now	1
eyes.--all	1
eyes.--and	1
eyesight	1
fabrication	1
face	62
face--what	1
face.--ah	1
faces	9
faces--and	1
facial	2
fact	18
factories	1
facts	2
faculties	1
faculty	6
fade	2
faded	1
fading	2
fail	3
failed	2
fails	1
failure	1
faint	8
faintest	1
fainting-fit	1
faintly	2
faints	1
fair	11
fairest	1
fairly	2
faith	2
faithful	1
fall	6
fallacy	1
fallen	5
falling	5
falls	2
fame	3
familiar	3
familiarity	1
families	2
family	16
famous	5
fancied	6
fancies	2
fancies.--we	1
fanciful	1
fancy	49
fancy--you	1
fancy?--your	1
fancying	1
fanned	1
fantastic	2
far	28
farewell	4
farm-supper	1
farm.--fly	1
farther	10
farthest	1
fascination	2
fashion	3
fashion--but	1
fast	11
fast-dying	1
faster	5
fat	2
fatally	1
fate	2
fate!--what	1
fateful	2
father	66
father's	6
father--and	1
father--where	1
fatherland	1
fatherless	1
fathers	1
fathomless	1
fault	8
faults	2
faustino	1
faustino.'--i	1
favor	1
favorably	1
favored	2
favorite	2
fear	2
feared	1
fearful	3
fearless	1
feature	1
features	1
feb	1
fed	1
feeble	4
feebly	1
feed	3
feel	51
feeling	29
feelings	8
feet	16
fell	20
fellow	6
fellow!--and	1
fellow!--what	1
fellow-adventurer's	1
fellow-man	1
fellow.--this	1
felt	43
fence	1
fennel	2
fermentation	1
fern	3
ferns	1
ferruginous	3
fervent	2
fervently	2
fervid	1
fervor	1
fetch	4
fetched	1
fetich	1
fetter	1
fettered	1
fever	2
fevered	2
feverish	1
few	18
fiat	1
fibre	1
fiction	1
ficóbriga	4
fidgetty	1
field	4
field-glasses	1
fields	8
fields--that	1
fiendish	1
fierce	1
fiery	2
fifteen	1
fiftieth	1
fight	2
fighting	1
figure	10
figure--searching	1
figured	1
figures	8
