	0
cheering	1
cheers	3
cheese	1
chef	1
cherish	4
cherished	3
cherry	2
cherub	1
chest	1
chestnut	1
chewed	3
chewing	1
cheyleigh	63
cheyleighs	1
cheyleigh—ladies	1
cheyleigh’ll	1
cheyleigh’s	12
chian	1
chicken	2
chickens	4
chide	2
chief	2
chiefly	3
chiefs	1
chieftain	1
child	43
childhood	7
childhood’s	4
childish	1
children	31
children—my	1
child—a	1
child—too	1
child’s	6
chilldn	1
chilly	1
chimed	1
chimes	2
chimney	3
chimneys	4
chin	10
china	1
chinese	1
chintz	2
chirography	1
chiselled	2
chivalric	1
chock	1
choice	2
choked	4
choking	3
choose	1
chorus	7
chose	3
chosen	6
choud	1
christ	4
christ-like	1
christian	1
christ’s	1
chronic	1
chtl-mr	1
chu	1
chubby	1
chuckle	1
chuckled	1
chum	1
church	18
churches	1
churchyard	1
churned	1
cigar	21
cigars	8
cigar—a	1
cigar—and	1
cinders	2
cipher	1
ciphers	1
circle	11
circled	1
circles	2
circling	1
circuit	1
circuitous	1
circular	5
circumlocution	1
circumstance	3
circumstances	9
circus	5
circus—wagon	1
cities	2
citizens	1
city	3
city-green	1
city’s	1
civil	1
civilization	1
clack	1
clack-up	1
clad	3
claim	11
claimed	2
claiming	2
claims	3
clambered	2
clambering	1
clamminess	1
clammy	2
clamor	1
clanging	1
clapped	1
clap’d	1
claret	3
clashed	1
clasp	5
clasped	5
clasping	4
class	27
classed	1
classic	1
classically	1
classics	1
classmate	1
classmate’s	1
clatter	4
clattered	1
claws	2
clay	1
clayed	1
clean	9
cleaned	1
cleaning	1
cleanse	1
clear	25
cleared	2
clearer	1
clearest	1
clearing	1
clearly	2
cleaving	1
clemency	1
clenched	2
clerk	2
clever	2
clicked	1
clicking	2
clicks	1
cliff	3
climax	1
climb	1
climbed	1
climbing	1
clinched	1
cling	3
cling-ing	1
clinging	4
clings	2
clinking	1
cloak	5
clock	13
clog	1
clogged	1
cloister	1
close	38
closed	33
closely	12
closeness	1
closer	3
closes	2
closet	1
closing	10
cloth	20
clothes	25
clothes—here	1
clothing	6
cloths	5
cloud	18
cloud-reflecting	1
cloudless	3
clouds	9
cloudy	3
cloud—first	1
cloven	1
clover	1
clown	1
club	7
cluck	1
clucked	1
clumps	1
clumsy	1
clumsy-footed	1
clung	4
cluster	1
clustered	1
clustering	4
clusters	1
coach	5
coaches	6
coachman	5
coal	3
coal-begrimed	1
coals	6
coarse	6
coarsest	1
coast	1
coat	22
coated	1
coating	1
coats	4
cobbler	1
cobmfort	1
cobweb	1
cock	1
cockade	1
cockle	1
cocoon	1
coffee	11
coffin	1
cognitive	1
cognizance	1
coil	2
coils	1
coin	1
coincidence	1
coincides	1
col	18
cold	30
colder	1
coldly	5
coldness	2
colds	2
collar	12
collars	1
collation	1
collect	2
collected	1
collector	1
college	27
college—fellows	1
collision	1
colloquy	1
colonel	4
colony	1
color	3
colored	4
coloring	1
colorless	2
colors	2
colt	1
column	2
columns	2
com	3
coma	1
comanches	1
comb	3
combination	2
combined	4
combing	1
combining	1
come	135
comes	18
comet	2
comets	1
come—a-gain	1
comfort	8
comfortable	4
comfortably	1
comfortin	1
comforts	3
comic	1
comin	5
coming	60
coming—to	1
command	16
commandant	1
commander	2
commands	3
commence	8
commenced	42
commencement	5
commendation	1
comment	2
comments	2
commission	1
commit	4
committal	1
committed	3
committee	2
commodities	1
common	2
common-place	1
commonplace	5
commonwealth	1
communication	4
communications	1
communicative	3
communion	1
compact	1
compagnic	1
compagnie	1
companies	1
companion	7
companions	8
companion’s	1
company	26
comparative	1
comparatively	2
compare	1
compared	2
comparison	1
comparisons	3
compass	1
compassed	1
compassion	2
compel	2
compelled	8
compensated	1
compensating	1
competent	2
competition	1
complacent	1
complacently	1
complaint	3
complete	7
completed	11
completely	7
completing	1
completion	1
complexion	3
complicated	1
complied	1
compliment	3
complimented	4
compliments	7
compose	3
composed	7
composing	1
composition	4
compositions	1
composure	2
comprehend	1
comprehended	1
comprehension	1
comprehensive	1
compressed	1
compulsion	1
comrade	2
comrades	2
conceal	6
concealed	4
concealing	1
concealment	1
conceit	5
conceited	2
conceitedly	1
conceivable	6
conceive	1
conceived	1
concentrate	2
conception	1
conceptions	2
concern	1
concerned	5
concerns	1
concessions	1
conciliatory	1
conclude	1
concluded	13
concludes	1
conclusion	9
concomitant	1
concomitants	2
concrete	1
concussion	1
condemn	3
condemned	2
condescending	1
condescension	1
condition	9
condole	1
conducive	1
conduct	27
conducted	1
conducting	3
conductor	9
conductors	1
conduct—the	1
confed	1
confederacy	1
confederate	3
confeder’cy	1
confer	3
conferred	2
conferring	1
confess	14
confessed	1
confessing	1
confession	3
confessions	2
confide	5
confidence	16
confidences	1
confident	2
confidential	2
confiding	3
confidingly	2
confined	2
confirm	1
confirmed	2
confirming	1
conflict	6
conformity	1
confound	3
confounded	1
confoundedly	1
confuse	1
confused	19
confusedly	2
confusing	1
confusion	18
congenial	3
congeniality	1
congratulations	2
congregation	3
congress	7
congressional	2
congressman	1
conic	1
conjectures	1
conjured	1
connect	1
connected	10
connecting	1
connection	6
connections	1
connoisseur	1
conquered	3
conquering	1
conquest	7
conscience	7
conscience-convicted	1
conscientious	1
conscious	15
consciousness	22
conscript	1
consent	3
consented	3
consenting	1
consequence	3
consequences	3
consequent	3
consequently	4
conservatory	2
consider	5
considerable	11
considerably	6
considerate	2
consideration	11
considered	5
consign	1
consist	2
consisted	3
consistent	1
consolation	2
console	1
conspiracy	1
constancy	2
constant	23
constantly	24
constitute	1
constituted	1
constrain	1
constructed	1
construction	2
construe	2
construed	2
consul	1
consult	2
consumed	2
consummate	2
consummation	1
consumption	1
contact	3
contagion	1
contain	1
contained	1
containing	5
contains	1
contemplate	2
contemplated	2
contemplating	2
contemplation	2
contempt	10
contemptible	3
contemptuous	1
contemptuously	1
content	2
contents	5
contest	4
continent	1
continual	2
continually	9
continuance	1
continuation	1
continue	8
continued	44
continuous	1
continuwell	2
contortions	2
contract	1
contracted	3
contraction	1
contradiction	1
contralto	1
contraries	1
contrary	2
contrasted	2
contribute	2
contributed	1
contribution	2
contrive	1
contrived	1
contrives	1
control	4
controlled	1
convalescent	1
convenience	1
conveniently	1
conventional	3
conversation	48
conversational	1
converse	8
conversed	2
conversing	2
convey	2
conveyance	1
conveyed	1
convicted	1
conviction	2
convince	5
convinced	2
conviviality	1
convulsed	2
convulsive	6
convulsively	1
cook	5
cooked	1
cooking	2
cook’s	1
cool	34
cool-looking	1
cooler	1
coolest	3
coolly	4
coolness	1
cooped	1
copper	2
copper-tip	1
copperas	4
copy	3
coquetry	1
coquette’s	1
coral	4
cord	2
cord-bound	1
corday	1
corded	1
cordial	5
cordiality	5
cordially	6
cords	3
corinthian	1
corks	1
corn	11
corner	24
corner-drawn	1
cornered	1
corners	7
corner—the	1
coroner	12
coroneted	1
corporal	1
corpse	8
corpse-like	1
corpses	1
correct	4
corrected	3
corrections	2
correctly	1
correggio	2
corridor	2
corroborate	1
corrunner	1
cosmetic	1
costly	1
costume	3
costumes	3
cosy	3
cot	2
cottage	1
cottages	1
cotton	5
couch	6
cough	3
coughed	1
coughing	3
coughs	1
could	364
couldent	1
couldn’t	8
could’n	2
council	1
counsel	5
count	5
countenance	3
countenanced	1
counter	1
counterpart	1
counters	1
counting	2
country	30
county	1
couple	13
coupled	3
couples	1
courage	13
courageous	1
course	65
courser	1
court	6
courteous	4
courtesies	1
courtesy	4
courting	3
courtship	5
cousin	14
cover	2
covered	13
covering	3
coverlid	2
covers	1
coveted	1
cow	3
cowardly	4
cowled	1
cows	4
crabbing	1
crack	3
cracked	3
cracker	1
crackers	1
cracking	1
cracks	1
cradle	2
craft	1
cram	2
crammed	2
crane	1
crank	2
cranksided	1
crap	1
crashen	1
cravat	5
crawfish	1
crawl	1
crawling	2
crazy	6
cread	1
creak	1
creaked	1
cream	3
creases	2
create	1
creating	1
creature	5
creatures	3
credentials	1
credibly	1
credit	1
creditable	1
creditors	1
credulous	1
creek	6
creem	2
creep	3
crept	4
crescents	1
crest	2
crestfallen	2
crevice	1
crew	2
crib	2
crick	1
cried	14
cries	5
criminal	1
criminals	1
crimped	1
crimping	2
crimson	5
crinal	1
cringing	1
cripple	1
crisis	1
crisply	1
critical	2
criticised	1
criticism	1
croaked	1
crook	2
crooked	6
crop	3
cropped	1
crops	3
cross	9
cross-ties	1
crossed	5
crossing	4
crouch	1
crouching	1
crow	3
crowd	29
crowded	12
crowding	2
crowds	1
crowing	1
crown	2
crowned	2
cruel	7
cruelly	5
cruelty	5
crumbling	2
crumbs	2
crumpled	3
crumpling	1
crusaders	1
crush	7
crushed	7
crushing	2
crusoe	1
cry	10
cryin	1
crying	10
crystal	2
cuba	9
cuban	6
cubs	1
cuffs	2
culpably	2
culprit	2
culprits	1
cultivate	1
cultivated	1
cultivation	1
culture	2
